
  +0x0b8c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0b94: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0b9c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0ba4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bac: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bb4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bbc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bc4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bcc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bd4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bdc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0be4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bec: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bf4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0bfc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0c04: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c0c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c14: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c1c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c24: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c2c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c34: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c3c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c44: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c4c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c54: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c5c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c64: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c6c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c74: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c7c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c84: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c8c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c94: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0c9c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ca4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0cac: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0cb4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0cbc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0cc4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ccc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0cd4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0cdc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ce4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0cec: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140

=== BO 0x10000019c00 (bo_sigusr1_h0_va10000019c00_cpu10238dc00_sz20000.hex) shader-ptr candidates ===
  +0x0a14: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0a1c: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0a24: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0a2c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0a34: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0a3c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0a44: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a4c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a54: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a5c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a64: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a6c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a74: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a7c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0a84: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0a8c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0a94: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0a9c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0aa4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0aac: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0ab4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0abc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0ac4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0acc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0ad4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0adc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0ae4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0aec: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0af4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0afc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0b04: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b0c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b14: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b1c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b24: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b2c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b34: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b3c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b44: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b4c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b54: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b5c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b64: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b6c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b74: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b7c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b84: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b8c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b94: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0b9c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ba4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bac: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bb4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bbc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bc4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bcc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bd4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bdc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0be4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0bec: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140

=== BO 0x10000019d00 (bo_sigusr1_h0_va10000019d00_cpu10238dd00_sz20000.hex) shader-ptr candidates ===
  +0x0914: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x091c: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0924: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x092c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0934: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x093c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0944: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x094c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0954: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x095c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0964: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x096c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0974: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x097c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0984: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x098c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0994: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x099c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09a4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09ac: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09b4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09bc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09c4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09cc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09d4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09dc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09e4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09ec: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09f4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x09fc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0a04: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a0c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a14: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a1c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a24: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a2c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a34: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a3c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a44: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a4c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a54: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a5c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a64: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a6c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a74: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a7c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a84: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a8c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a94: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0a9c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0aa4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0aac: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ab4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0abc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ac4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0acc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ad4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0adc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0ae4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0aec: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140

=== BO 0x1000001a500 (bo_sigusr1_h0_va1000001a500_cpu10238e500_sz20000.hex) shader-ptr candidates ===
  +0x0114: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x011c: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0124: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x012c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0134: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x013c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0144: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x014c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0154: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x015c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0164: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x016c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0174: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x017c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0184: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x018c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0194: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x019c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01a4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01ac: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01b4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01bc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01c4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01cc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01d4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01dc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01e4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01ec: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01f4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x01fc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0204: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x020c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0214: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x021c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0224: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x022c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0234: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x023c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0244: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x024c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0254: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x025c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0264: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x026c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0274: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x027c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0284: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x028c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0294: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x029c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02a4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02ac: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02b4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02bc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02c4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02cc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02d4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02dc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02e4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x02ec: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140

=== BO 0x1000001a600 (bo_sigusr1_h0_va1000001a600_cpu10238e600_sz20000.hex) shader-ptr candidates ===
  +0x0014: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x001c: raw=0x00000001  <<6|base->0x010000000040 = va=0x10000000000+0x40
  +0x0024: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x002c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0034: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x003c: raw=0x00000002  <<6|base->0x010000000080 = va=0x10000000000+0x80
  +0x0044: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x004c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0054: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x005c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0064: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x006c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0074: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x007c: raw=0x00000003  <<6|base->0x0100000000c0 = va=0x10000000000+0xc0
  +0x0084: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x008c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0094: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x009c: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00a4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00ac: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00b4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00bc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00c4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00cc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00d4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00dc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00e4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00ec: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00f4: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x00fc: raw=0x00000004  <<6|base->0x010000000100 = va=0x10000000000+0x100
  +0x0104: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x010c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0114: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x011c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0124: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x012c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0134: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x013c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0144: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x014c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0154: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x015c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0164: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x016c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0174: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x017c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0184: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x018c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x0194: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x019c: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01a4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01ac: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01b4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01bc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01c4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01cc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01d4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01dc: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01e4: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140
  +0x01ec: raw=0x00000005  <<6|base->0x010000000140 = va=0x10000000000+0x140

=== BO 0x10000040000 (bo_sigusr1_h0_va10000040000_cpu1023ac000_sz10000.hex) shader-ptr candidates ===
  +0x0000: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x0024: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0
  +0x0040: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x0080: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x00c0: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x00e4: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0
  +0x0100: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x0140: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x0180: raw=0x00000040  <<6|base->0x010000001000 = va=0x10000000000+0x1000
  +0x01c0: raw=0x00000080  <<6|base->0x010000002000 = va=0x10000000000+0x2000
  +0x0204: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0
  +0x0240: raw=0x00000080  <<6|base->0x010000002000 = va=0x10000000000+0x2000
  +0x0284: raw=0x0000035b  <<6|base->0x01000000d6c0 = va=0x10000000000+0xd6c0
  +0x02c0: raw=0x00000100  <<6|base->0x010000004000 = va=0x10000000000+0x4000
  +0x02fc: raw=0x00000102  <<6|base->0x010000004080 = va=0x10000000000+0x4080
  +0x0300: raw=0x00000104  <<6|base->0x010000004100 = va=0x10000000000+0x4100
  +0x0304: raw=0x00000106  <<6|base->0x010000004180 = va=0x10000000000+0x4180
  +0x0308: raw=0x0000010a  <<6|base->0x010000004280 = va=0x10000000000+0x4280
  +0x030c: raw=0x0000010c  <<6|base->0x010000004300 = va=0x10000000000+0x4300
  +0x0310: raw=0x0000010e  <<6|base->0x010000004380 = va=0x10000000000+0x4380
  +0x0314: raw=0x00000110  <<6|base->0x010000004400 = va=0x10000000000+0x4400
  +0x0318: raw=0x00000112  <<6|base->0x010000004480 = va=0x10000000000+0x4480
  +0x031c: raw=0x00000114  <<6|base->0x010000004500 = va=0x10000000000+0x4500
